30864,Susan Rice
30868,National Union of Teachers
30881,Michael Deacon (journalist)
30882,"Phoenix, Arizona"
30889,Federica Mogherini
30906,Skype
30911,Riga
30913,Sicily
30914,McCarran International Airport
30916,Richard Whittington
30920,Arizona Cardinals
30921,Trump National Golf Club (Los Angeles)
30929,Egyptian Army
30932,"Melle, Germany"
30944,Mitch Landrieu
30953,Ty Cobb
30954,Simon Danczuk
30959,"Sarasota, Florida"
30960,Mark Butler
30966,James Forsyth (journalist)
30968,Gadjah Mada University
30976,1962
30978,Michael Hibberd
30981,Fort Lauderdale–Hollywood International Airport
30983,Shah Alam
30989,Hubei
30996,Mark Hughes
30997,2016-07-09TNI
31004,Tom Butt
31012,Nick Economou
31019,Stockholm International Peace Research Institute
31034,Paul L. Friedman
31044,Becky James
31045,James Brown
31047,Ling Wancheng
31049,"Northampton County, Pennsylvania"
31058,Martha Coakley
31065,Pep Guardiola
31068,Maher al-Assad
31071,United Network for Organ Sharing
31078,1979
31085,The Bahamas
31088,Thomas Brandon (diplomat)
31090,Pietro Parolin
31101,Kyrgyzstan
31102,Stoke-on-Trent
31110,Massachusetts Supreme Judicial Court
31115,2011-11
31118,Samarra
31120,United States Navy
31123,Travis Kalanick
31127,Vijaya Rahatkar
31132,Brent Thompson
31133,Inbar Lavi
31140,Frederick Houk Law
31142,Jimmy Vicaut
31144,Tel Aviv University
31148,John Searle
31150,Zoran Stevanović
31154,Wang Qishan
31160,Kantar Media Philippines
31163,Priti Patel
31168,Madison Keys
31169,Hazel Grove (UK Parliament constituency)
31173,Labour Party (UK)
31175,National Council for Voluntary Organisations
31178,San Antonio del Táchira
31179,2017-03-18
31194,Jeff Pegues
31198,Emperor Suzong of Tang
31203,David Smith (sculptor)
31204,Sonia Rykiel
31207,Alan Jones (radio broadcaster)
31208,Vermont
31216,Ellie Goulding
31219,Xindian District
31228,Margaret Court
31233,2015-07
31235,Zola Budd
31236,Centamin
31247,Francisco Usón
31259,2016-SU
31260,Mike Daisey
31261,1838
31265,Leon Wasilewski
31270,"Church House, Westminster"
31282,"John Wilford Blackstone, Jr."
31288,Brett Favre
31289,Iraq Body Count project
31291,2014-01-12
31292,Stockholm
31294,Jake Gyllenhaal
31297,Patrick Boyce Coglin
31305,Kevin Barrett (game designer)
31310,Jimmy Connors
31311,Australasia
31312,Sean K. Reynolds
31315,Cheryl Mills
31316,2015-11-13
31321,Chadli Amri
31338,2016-05-08
31347,KPHO-TV
31350,Eugene R. Fidell
31351,Mitch Fifield
31360,Shahrar Ali
31377,"Springfield, Massachusetts"
31378,Lesser Antilles
31379,1925
31381,Make-A-Wish Foundation
31389,Dan Senor
31392,United States Central Command
31393,Julia Lee (musician)
31396,Patrick Butler
31399,Alfonso Ortiz Tirado
31412,Eric R. Bittner
31414,Thibaut Courtois
31423,Wataru Ishizaka
31424,"Manassas, Virginia"
31425,United States Senate Committee on Finance
31428,2000-12
31433,Carlos Finlay
31437,2008-03-03
31444,Hassan Nasrallah
31449,Seoul
31454,Helen Alexander (businesswoman)
31457,Brian Ballard
31468,2016-09-30
31470,Fikri Işık
31477,Ben Hodges
31479,Asda
31486,Valerie Harper
31488,Neville Chamberlain
31506,Robin Warren
31508,Tainan
31516,Bandidos Motorcycle Club
31533,John Clancy (Labour politician)
31543,Inca Trail to Machu Picchu
31547,Roper River
31550,Pilcomayo River
31556,"Robin Butler, Baron Butler of Brockwell"
31559,Anushka Sharma
31560,Air Accidents Investigation Branch
31561,Russian News Agency TASS
31562,Thomas F. Wilson
31564,Johann Malawana
31571,2005-07-07
31573,Shawn Steel
31577,Swindon
31579,Mado Robin
31581,Darayya
31582,Saqlawiyah
31584,Ian Kershaw
31587,Kei Nishikori
31594,Debaltseve
31595,Rob Johnson (American football)
31601,Mahbub Ali Khan
31605,Catawba River
31622,Monticello Raceway
31623,Ali Mohammed Baqir al-Nimr
31631,Christiana Figueres
31632,1892
31634,2020-04
31637,Ashleigh Banfield
31638,East River
31641,Richard Hammond
31648,Margaret Storrar
31657,Eddie George
31664,"Angela Smith, Baroness Smith of Basildon"
31668,Tina Turner
31670,Henry Mountains
31673,Department for International Development
31674,2017-06-12
31677,Harry Daghlian
31681,Walt Disney World
31688,"Peter Carington, 6th Baron Carrington"
31692,Privacy International
31694,2016-07-29TAF
31705,Avigdor Lieberman
31713,2016-06-22TEV
31719,Hans Jörg Schelling
31720,N. C. Wyeth
31721,Ryanair
31746,Kate Green
31759,KELO-TV
31760,Pemex
31761,London Britannia Airport
31765,Bob Day
31771,Bangkok
31775,New Labour
31787,Don Winslow
31790,Mike Tyson
31798,Selena
31802,Turkish Statistical Institute
31812,Derry
31823,Abigail Adams
31828,"Byron Bay, New South Wales"
31839,José Rizal
31843,French Riviera
31844,Yoni Chetboun
31845,Amelia Womack
31848,Harold Macmillan
31850,Fort Leavenworth
31851,1815
31853,London School of Economics
31855,University of São Paulo
31856,Richard Dearlove
31862,2016-07-02T11:00
31872,Al-Qa'im (town)
31874,Pabna
31879,Neil Carmichael (Conservative politician)
31904,Paul Schäfer
31908,International Species Information System
31909,Abdülaziz of the Ottoman Empire
31910,Ralph Northam
31915,Naha
31916,Mzungu
31917,Permanent Court of Arbitration
31920,Kadeem Hardison
31925,George V
31926,San Francisco
31928,Yama-dera
31935,Joe Nathan
31936,Naantali
31941,Leeds
31942,Queanbeyan
31943,Lisa Murkowski
31953,Beji Caid Essebsi
31958,Abdullah of Saudi Arabia
31966,Charles Manson
31978,Derek Jeter
31982,Dunkirk
32009,Sigmar Gabriel
32016,Cleveland Clinic
32024,Al-Masjid an-Nabawi
32025,Kelvin MacKenzie
32028,Malawi
32038,Seville
32039,"Shirley, West Midlands"
32041,Ted Kennedy
32047,Ball State University
32053,Sean Howard
32054,Oscar López Rivera
32056,2016-07-09TMO
32059,Constitutional Council (France)
32067,Passaic River
32076,2015-SU
32078,"Miami Beach, Florida"
32083,Rajendra Prasad
32091,"Ketchikan, Alaska"
32092,Thomas Piketty
32094,Kata'ib Hezbollah
32096,Hugh Hewitt
32098,Republican Party of Kentucky
32100,Darya Klishina
32106,Appalachian Trail
32112,Henry V of England
32133,Luis Guillermo Solís
32135,Snoop Dogg
32137,Long gallery
32143,Philip Segal
32144,T.I.
32147,Monirul Islam (Khulna cricketer)
32148,Tom Shields
32150,2016-06-06T23:00
32152,Mahboub Maalim
32154,Jeddah
32158,Mário Palma
32162,Perth Zoo
32174,Tom Platt
32181,Anthony Eden
32194,John Benjamin Hickey
32196,San Diego Padres
32201,"Nashville, Tennessee"
32206,Kevin Cramer
32208,2016-07-06T18:30
32209,Michael Russell (politician)
32216,Indianapolis Colts
32220,Kōichi Yamadera
32222,Roger Federer
32227,Larry King
32230,Judi Dench
32231,House of Borgia
32251,Karim Khan
32255,Suffolk Wildlife Trust
32260,Guðni Th. Jóhannesson
32263,2016-06-12T02:17
32269,Novak Djokovic
32273,2016-08-15TMO
32283,Roberto Schmidt
32285,Mark Wallace
32287,Ukraine
32297,Western Bulldogs
32300,2015-08-11
32304,San Miguel de Allende
32305,Boomer Esiason
32315,Magic Kingdom
32316,Jeroen Dijsselbloem
32317,Dmitry Medvedev
32327,Josh Devine
32329,United Parcel Service
32332,Patrizia Panico
32343,Stevie Wonder
32353,Neil Hamilton (politician)
32360,Mohammad Safadi
32363,Black Panther Party
32364,Shyama
32371,"Stake Hill, Western Australia"
32377,Wil Wheaton
32384,Tahrir Institute for Middle East Policy
32393,J. Frederick Motz
32396,Dominika Cibulková
32400,Carlos Hernández (footballer)
32401,Lockheed Martin
32404,Brookings Institution
32417,Madaripur District
32419,Economic Policy Institute
32422,Stade Vélodrome
32433,Zoe Saldana
32435,Eminem
32438,"Celoron, New York"
32439,Sandra Day O'Connor
32444,WHDH (TV)
32445,Keith O'Brien
32448,Chaozhou
32449,Chittagong
32450,"Arthur Cockfield, Baron Cockfield"
32464,2016-11-05TNI
32480,Muslim Brotherhood
32493,Richard Quest
32509,Abdul Samad of Selangor
32515,John B. Larson
32523,Treasury Wine Estates
32528,Ron Paul
32529,Plymouth Devonport (UK Parliament constituency)
32537,2026-04
32546,Bob Katter
32552,2016-08-24T08:30
32553,Vientiane
32559,Marjorie Kinnan Rawlings
32562,Vittorio Emanuele Orlando
32569,KHOU
32570,Red Bull Racing
32571,Jon Snow (journalist)
32574,Lotfi A. Zadeh
32580,1776
32601,Niall Ferguson
32610,Gross metropolitan product
32615,1993-08-10
32626,Waiheke Island
32645,Tasnim News Agency
32650,Manhattan
32653,Republican State Committee of Pennsylvania
32660,Andrew Yang
32674,International Society for Individual Liberty
32684,Dimension Data (cycling team)
32687,South East Queensland
32689,Nhlanhla Nene
32700,Mandera
32701,BBC Two
32702,Irkutsk
32715,Rhodri Thompson
32726,Senegal
32737,Australian Senate
32740,Lampedusa
32751,Dilma Rousseff
32757,Larry Ward (actor)
32759,Michael A. Perry
32763,South Downs
32765,John Phillips (musician)
32771,John F. Kennedy Jr.
32774,2016-06-26T18:00
32775,Yogi Berra
32778,Joe Hendricks
32783,Richard Wilson (Scottish actor)
32792,Pearl Harbor
32795,2016-07-01T08:00
32797,Jack Cassidy
32805,Charles Kennedy
32807,Bianca Steurer
32815,Army Reserve (United Kingdom)
32818,Karen J. Greenberg
32822,Hong Kong Baptist University
32829,Hakkâri Province
32832,Alan Seeger
32836,Heidi Heitkamp
32841,1947
32845,"Commerce City, Colorado"
32846,Martin O'Malley
32858,Tianjin
32865,University of Cambridge
32870,Mel Robbins
32876,Citizens (Spanish political party)
32878,2003-01-31
32891,Brunei
32897,2016-07-28TNI
32900,Supreme People's Court
32908,Michael D. Higgins
32914,"Macomb County, Michigan"
32916,Joseph Dunford
32931,Oxfam
32936,Caity Lotz
32942,Gary Jones (actor)
32951,Tom Brown (actor)
32962,"Proofpoint, Inc."
32964,2016-07-02T21:00
32965,Persibo Bojonegoro
32969,Lorna G. Schofield
32975,National Security Commission of the Communist Party of China
32976,2016-07-27TNI
32979,Bill O'Reilly (political commentator)
32980,Erskine Caldwell
32985,Rod Walker
32991,Central Asia
32993,2001-08
32999,De La Salle University
33001,United States Department of Transportation
33006,2008-06-26
33008,Refugee Council
33010,Kassel
33013,Monrovia
33016,Vox Media
33025,Ramna Thana
33030,Jason Leland Adams
33035,Milan–Malpensa Airport
33045,1144
33046,Tom Steyer
33048,Telewizja Polska
33054,Emma Lewell-Buck
33060,Jim Clyburn
33061,State Library of Victoria
33071,2016-10-12
33072,Rafael Caro Quintero
33076,"Zawiya, Libya"
33077,Steven Aftergood
33078,Nigeria
33081,Channel Tunnel
33083,Chris Gibson (New York politician)
33085,William Howard Taft
33087,Maxine Waters
33094,Institute for Government
33098,John T. Loughran
33106,University of Liverpool
33110,Meadowhall Interchange
33120,Hong Kong Observatory
33123,Amazon rainforest
33127,Banbridge
33153,2016-W29-WE
33166,Afgooye
33176,Wembley Arena
33184,New York City Fire Department
33187,2016-08-08TNI
33203,"Blacksburg, Virginia"
33207,Sergio Mattarella
33212,2016-11-09
33215,River Thames
33221,John J. Myers
33225,Amherst College
33230,Bangladesh Islami Chhatra Shibir
33231,Ed Rollins
33235,2016-08-16
33243,Ken Paxton
33252,Richard Wagner (judge)
33257,Tina Fey
33261,2015-12-30
33263,Oprah Winfrey
33276,Liz McInnes
33277,Andrew Bolt
33288,2016-07-02T09:00
33294,David Podhorzer
33297,American Red Cross
33299,Jason Johannisen
33308,Veolia
33310,David Berkowitz
33311,Cleveland
33313,Sony Music Entertainment
33318,"Stuart, Florida"
33319,Mark Dayton
33321,Mark Mardell
33331,High Court of Australia
33332,2009-11-24
33349,2016-08-15
33350,Giresun Province
33353,Mike Wilkinson (fighter)
33354,45th New Zealand Parliament
33355,Center for Immigration Studies
33357,Indiana University Robert H. McKinney School of Law
33374,United States national rugby union team
33383,1983
33398,Steve Hartman
33399,London Borough of Haringey
33401,Thomas Müller
33410,News Corp Australia
33411,Westbourne Grove
33419,Rikki Klieman
33422,Odette Hallowes
33426,Lance Price
33432,Ricky Nelson
33435,1812
33438,James Osborne (sport shooter)
33439,United States Office of Special Counsel
33448,Ségolène Royal
33454,National Front (France)
33458,Dresden
33464,Katrina Shanks
33466,2006-09
33472,Ghulam Farid Sabri
33473,Kings Norton
33476,Hamas
33481,Federico Fellini
33484,NYC Health + Hospitals/Bellevue
33485,Jack Johnson (boxer)
33497,2016-01-28
33499,2016-07-28
33505,Il Gato
33514,"Glen Innes, New South Wales"
33516,Stefan Kornelius
33521,Tim Cahill
33523,Labour Leave
33525,Oliver Cromwell
33531,Fethullah Gülen
33533,Sina Corp
33537,Tehila
33538,2011-02
33539,Keith Vaz
33542,Turkish Red Crescent
33543,Mark Rutte
33545,Haqqani network
33551,WREG-TV
33558,Michael W. Smith
33563,"Timmonsville, South Carolina"
33565,Tylah Lotter
33566,Hong Lei (diplomat)
33570,2016-06-29T06:00
33572,University of North Carolina at Chapel Hill
33575,Andrew Jones (British politician)
33589,"Jacksonville, Florida"
33590,Philippe-François-Joseph Le Bas
33592,Bashar al-Assad
33593,David Yelland (journalist)
33598,Michael-Hubertus von Sprenger
33599,James L. Jones
33600,Nima Elbagir
33601,Monmouthshire County RFC
33602,Syria
33605,1999-05
33608,John Mica
33615,Sean Bean
33634,Political union
33635,Gani Fawehinmi
33640,Goa
33641,Lindsay Davenport
33647,"Reno, Nevada"
33650,Robert Gates
33652,Krabi Province
33655,Humpty Doo
33657,Dorothy A. Brown
33658,James Chaney
33664,Carl Stokes
33665,Jared Kushner
33674,Aachen
33682,Muhammadu Buhari
33683,Jan Schakowsky
33690,Scott Walker
33692,Royal Navy
33699,2016-06-28T05:14
33711,Enoch Powell
33712,2016-07-06
33717,Tony Rundle
33719,DR (broadcaster)
33720,William Wilberforce
33725,2016-06-27T21:16
33728,Daniel Ortega
33730,Origin Energy
33733,Zhongnanhai
33739,Samed Yeşil
33741,2011-04-08
33742,Chiswick
33746,2016-06-30T02:00
33750,2016-08-28
33751,McCain Foods
33757,Tony Abbott
33763,Australian Labor Party
33767,2016-07-04T02:45
33770,KTRK-TV
33777,2016-06-29TEV
33780,Democratic Congressional Campaign Committee
33782,"Cameron Parish, Louisiana"
33800,Apple Inc.
33819,Auvergne
33822,"São Gonçalo, Rio de Janeiro"
33828,ERGO Baby
33830,2016-10-18T16:00
33831,Michael Portillo
33832,Ramón Pérez de Ayala
33833,"Jonathan Harmsworth, 4th Viscount Rothermere"
33835,2019
33838,Ida Lupino
33846,East Anglia
33852,Brett H. McGurk
33855,Adam Searle
33856,Brianna Keilar
33859,2016-07-07TAF
33860,Homs
33863,Carlos Manuel
33873,"Miami-Dade County, Florida"
33875,Delaware
33883,Christina Aguilera
33887,Chicago Police Department
33892,South Northamptonshire (UK Parliament constituency)
33897,Malcolm Sinclair
33903,Volker Bouffier
33905,Jafar Panahi
33909,Benjamin Cruz
33911,Bastian Schweinsteiger
33922,Jimmy Feigen
33934,Citigroup
33952,"San Diego County, California"
33961,South China Sea
33962,"Eastern Province, Saudi Arabia"
33965,1945-05-08
33969,Fahmi Reza
33974,Douglas Hurd
33977,"Williston, Florida"
33984,2015-Q4
33994,"Mobile, Alabama"
33996,Federal Aviation Administration
34006,2016-08-26TAF
34007,Herefordshire
34010,Barack Obama Presidential Center
34011,Gaza Strip
34020,Newcastle University
34025,1041
34026,2016-07-01T23:59
34030,Steve Fielding
34031,National Regeneration Movement
34041,United States Department of Agriculture
34048,James G. O'Hara
34055,University of Adelaide
34059,Brandon McGee
34060,R. C. Sherriff
34061,TNS Emnid
34072,Umpqua Community College
34076,1865
34079,"Blairs, Virginia"
34086,1887
34092,"Robert Devereux, 2nd Earl of Essex"
34104,John Arthur (politician)
34118,Abraham Karem
34127,Wang Yang (politician)
34134,Dalia Grybauskaitė
34135,Howard Kurtz
34137,San Jose Giants
34146,Crystal Palace F.C.
34150,Adam Marshall
34152,Bistra Gospodinova
34156,Justin Amash
34157,Newton Abbot
34161,Norman Swan
34165,2016-09-04T10:00
34168,TTNET
34177,Riva Bubber
34178,2007-09-04
34179,Žitište
34183,Auckland Airport
34187,Nancy Kerrigan
34201,Ana Konjuh
34205,Mount Everest
34215,Mark Regev
34216,Rakhine State
34219,University of Kansas
34222,Pizza Hut
34223,"Roger Jones (footballer, born 1946)"
34228,Golden Gate Bridge
34237,Roderich Kiesewetter
34247,Ouagadougou
34252,Nicholas Young (figure skater)
34259,Jerry Yang
34261,William Stadiem
34267,"Creel, Chihuahua"
34272,Staten Island
34281,Edinburgh Castle
34283,Mauricio Macri
34285,Ticino
34287,English Defence League
34301,Islamic state
34302,KFMB-TV
34303,Kate Upton
34306,United Overseas Bank
34307,"Eagan, Minnesota"
34308,Shalom Hartman Institute
34318,Debora Patta
34320,Harrogate
34324,Copenhagen Zoo
34328,Patricia Millett
34331,Tehran
34337,Isle Royale National Park
34340,Vietnam
34345,Lech Kaczyński
34346,Guerrero
34348,Dmitry Peskov
34358,Debbie Wasserman Schultz
34359,Joni Ernst
34361,1854
34362,Malia Cohen
34364,Dean Reynolds
34371,Shepperton
34376,Pat Fraley
34387,Joshua Kimmich
34391,United States Department of the Interior
34395,Joshua Landis
34412,Jorge Luis Borges
34413,2010-12
34417,2016-08-19TMO
34428,Alex Szalay
34429,Temple University
34432,Wilfried Zaha
34437,"Youngstown, Ohio"
34454,Southport
34460,Entebbe
34466,2016-07-01T10:59
34475,"Largo, Maryland"
34476,Hosman railway station
34479,Amtrak
34486,Wind Cave National Park
34488,Bryan Cranston
34489,Shawlands
34490,World Meteorological Organization
34505,Kosta Manojlović
34508,United States Air Force Academy
34509,Mohammad Reza Pahlavi
34511,Charles River
34516,Robin Oakley
34523,Péter Szijjártó
34534,1200
34540,Timothy Geithner
34541,Queens
34546,Fordo
34548,Jonathan Schanzer
34553,Scottish Lowlands
34565,Agricultural Bank of China
34568,Mar-a-Lago
34573,Ramona Gardens
34585,2002-09-06
34586,Halim Perdanakusuma Airport
34598,"Morgan County, Georgia"
34600,Hervey Bay
34602,"Merricks, Victoria"
34609,Kirstie Alley
34620,Jiang Zemin
34625,Samit Gohel
34626,Shannon Grove
34640,Erbil
34644,Wigmore Hall
34647,"Tulia, Texas"
34650,Sherrod Brown
34653,Agadez
34658,Elizabeth Blackburn
34659,2016-04
34663,Tim Cross
34667,Marilyn Mosby
34674,Liu-Wang Liming
34680,"British High Commission, New Delhi"
34685,Transport for London
34687,Hilazon Tachtit
34689,RAND Corporation
34694,Marche
34698,City of Stonnington
34705,Alan Johnson
34708,2001-09
34709,Ronald A. Burdo
34710,John Wilkes Booth
34717,Tony Kushner
34718,Ayeyarwady Region
34719,Greg Barker
34735,Samuel Johnson
34736,"Belmar, New Jersey"
34740,"Everton Park, Queensland"
34753,Rob Beckett
34759,Zhejiang
34769,C-SPAN
34774,2016-08-05TNI
34781,Ziauddin Yousafzai
34785,Central California
34787,Local enterprise partnership
34788,2016-W23
34794,Ben Jonson
34796,Jeremy Wagstaff
34798,2013-10-16
34799,Sara Thornton (police officer)
34802,Anacostia River
34804,Steve Johnson (tennis)
34808,Lars Calmfors
34828,Jeff Lord
34833,Adrian Neville
34845,China Center for International Economic Exchanges
34852,Miloš Zeman
34858,Geoffrey Fisher
34863,Jess Glynne
34868,Bing Crosby
34869,Peter Oborne
34870,2017-06-19
34871,Maliki
34874,"Broadmeadows, Victoria"
34875,Earls Court Exhibition Centre
34880,Roger Williams Park Zoo
34889,2017-01-20
34896,Rui Patrício
34897,Antwerp
34905,"Nazir Ahmed, Baron Ahmed"
34907,Çanakkale
34908,Chanel
34912,West Germany
34916,Millbank
34918,Christopher Pyne
34923,Sinjar
34945,University of Sydney
34948,Broadway (Manhattan)
34952,Tahrir Square
34954,"Charlottesville, Virginia"
34956,Pennsylvania House of Representatives
34974,2009-06
34975,British European Airways
34979,Northern Cape
34989,2016-06-22
34992,"Abingdon, Virginia"
34994,Beatrix Potter
35009,Benigno Aquino Jr.
35013,St. Regis Hotel
35019,Paul Pogba
35031,Minsk
35036,University of Tehran
35042,Planned Parenthood
35050,Yusufzai
35051,Pyro Spectaculars
35062,Budapest
35067,Silvio Berlusconi
35072,Ren Bishi
35075,Qaasim Illi
35078,Joe Heck
35082,"Adam Drummond, 17th Baron Strange"
35090,Frank Bruni
35098,Grantham
35106,Sean Lennon
35113,The Alfred Hospital
35120,University of Notre Dame
35129,Herman's Hermits
35136,2016-02-27
35138,"Kári Árnason (footballer, born 1982)"
35140,2016-04-29
35146,Chris Skidmore
35155,Willis Conover
35160,The Pokémon Company
35177,Anne Marie Morris
35180,Mary Surratt
35188,"Dayton, Ohio"
35191,Champs-Élysées
35192,Sinje Irslinger
35194,Hackney London Borough Council
35197,CNN Philippines
35205,Gabriel Batistuta
35206,Garry Trudeau
35207,Malala Yousafzai
35214,Ambulance Victoria
35216,Avram Grant
35219,Trentino
35221,Shia Islam
35222,Defense Security Cooperation Agency
35241,Tim Yeo
35249,2016-03-14
35256,Royal United Services Institute
35261,"Tucson, Arizona"
35263,San Gabriel Mountains
35267,Fraser Nelson
35271,Joseph Votel
35272,McDonald's
35278,Jasper Stuyven
35282,Custom (law)
35286,Eva Longoria
35292,John Heilemann
35293,Chloë Grace Moretz
35295,Gerry Simpson
35304,World Health Organization
35307,Basra
35309,Greece
35310,Brandon Bryant
35312,Claudia Winkleman
35314,Salah Abdeslam
35316,Nintendo
35331,2016-07-02TEV
35337,"Spokane, Washington"
35345,Charles R. Breyer
35346,Marion Keisker
35350,"Outwood, West Yorkshire"
35351,Jason Isaacs
35352,Grand Canyon
35353,London Borough of Merton
35357,Alexa Micek
35370,Ramsay MacDonald
35373,Oscar Pistorius
35378,2004-03-17
35379,"Henry Dundas, 1st Viscount Melville"
35380,Robert Greenblatt
35387,Texas Department of Agriculture
35389,David Hockney
35390,Justin Brown (Dirigent)
35392,David French (playwright)
35400,2015-09-28
35403,1934
35407,1997-01-01
35408,2016-10-18T10:00
35414,Prince Zeid bin Hussein
35415,Western Europe
35417,La Cuadrilla
35422,Football Association of Wales
35431,2017-06-27
35432,Society for Conservation Biology
35456,London Underground
35464,Eliot Engel
35465,Nashville Symphony
35474,Bắc Ninh Province
35476,Tin Soe
35478,Margaret Brennan
35479,Michael Hurley (footballer)
35480,Abu Mohammad al-Adnani
35482,2016-06-27T14:00
35483,Tony Schwartz (author)
35484,2011-07-05
35485,Derryn Hinch
35491,2016-07-19
35493,Guam Museum
35495,Diego Maradona
35500,Saint Paul Public Schools
35503,Elmar Lichtenegger
35505,Winfried Bausback
35507,Everglades
35510,2016-03-16
35511,Long Parliament
35513,2016-W31
35515,2016-07-03T22:30
35521,David Michael Clarke
35526,2016-07-10TMO
35531,United States Naval Academy
35534,Roman roads
35537,Qin Shi Huang
35539,Ksour Essef
35544,Quincy Jones
35552,2003-03-20
35555,Herzegovina
35557,Lu Yen-hsun
35559,Ryan Houlihan
35562,James Caan
35579,United States Environmental Protection Agency
35582,2016-09-02TAF
35590,Jeremy Deller
35595,Andy Roddick
35609,Richard Paez
35611,Ian Begg
35650,KPMG
35655,CNN International
35661,2017-06-18
35670,Katsuhiko Shinzato
35672,Mogadishu
35673,2016-11-23
35676,Saudi Press Agency
35684,Roger Ailes
35701,Brooklyn Bridge
35703,Federal Election Commission
35708,Simon Blackwell
35711,Akeel Bilgrami
35713,Malcolm Rifkind
35718,Johnson & Johnson
35720,John Connor
35736,Masiphumelele
35745,Istanbul Arel University
35757,Ministry of Civil Aviation (Egypt)
35761,2016-10-02
35769,2016-06-03
35780,Jonathan Capehart
35785,Ferid Chouchane
35789,Mohammed Jamal Khalifa
35790,Al Hunt
35793,Reeva Steenkamp
35798,Kurt Stillwell
35818,Woolworths Group
35819,"Anne, Princess Royal"
35823,Australian Transport Safety Bureau
35824,Aeroméxico
35825,North Carolina
35827,Smithfield Foods
35838,"Lodi, California"
35839,George Motola
35848,Sue Carpenter
35883,"Sarah, Duchess of York"
35884,Electronic Frontier Foundation
35887,2016-05-22
35899,University of Connecticut
35901,Beka Burjanadze
35902,2016-08-03TMO
35903,Council of Representatives of Iraq
35910,Usain Bolt
35911,Paul Allen
35914,Jonathan Freedland
35916,CNN
35926,Hussain al-Shahristani
35940,Indiana
35943,2016-06-27T20:00
35946,Brooke Castile
35951,Japan International Cooperation Agency
35956,2016-07-02T04:00
35977,"Los Angeles County, California"
35979,Jorge Hernández González
35982,Jobar
35983,Ling Jihua
35999,Special Services (entertainment)
36000,1773
36012,Kensington
36017,British Army
36019,WXYZ-TV
36020,Diyala Governorate
36027,Dalida
36030,Phi Kappa Psi
36054,Essex Police
36056,Nineveh Governorate
36058,Cambodia
36063,Richard Ash Kingsford
36065,National Virtual Observatory
36069,Walter E. Dellinger III
36070,Rillington railway station
36072,Camp Speicher
36074,North Philadelphia
36082,Maryport
36093,Glen Waverley railway station
36097,2016-07-05T24:45
36099,"Tony Greenwood, Baron Greenwood of Rossendale"
36104,Jamie Dimon
36105,Patrick Johnston (American politician)
36109,Bubu
36114,Minden
36119,Petronella Wyatt
36126,2016-06-12T02:36
36140,Dan Ryan Expressway
36141,Benoît Jacquot
36143,Cherie Blair
36146,Idlib Governorate
36147,Voice of Vietnam
36151,"Okaloosa County, Florida"
36155,MC Hammer
36168,"Southport, Queensland"
36174,Cerys Matthews
36183,Peter X. Kelly
36187,Angela Rayner
36193,"Fort Worth, Texas"
36200,Khmer Rouge
36210,2014-07-12
36215,Juan E. Mestas
36218,Gwoza
36220,Division of Macquarie
36228,"Laurel County, Kentucky"
36246,WalletHub
36247,Vince Cable
36249,Egil Aarvik
36252,2016-06-30T18:00
36253,"Lincoln, Nebraska"
36254,Kinshasa
36256,St. Louis
36265,United States Holocaust Memorial Museum
36267,Fuji Xerox
36271,United States House Committee on Veterans' Affairs
36278,Keith Raffan
36279,Transoxiana
36281,"Newport Beach, California"
36292,Sadie Frost
36295,2016-07-03T17:00
36301,Morgan Tsvangirai
36308,Fujian
36311,Ian Rosenblatt
36322,Fraser Fyvie
36329,Viktor Yanukovych
36334,Shiraz Maher
36342,Kevin Faulconer
36354,Swansea
36356,Al-Hasa
36364,David Pogue
36365,Ronald Mukiibi
36367,Wakema Township
36369,German-speaking Europe
36370,2016-07-15T15:10
36376,Chris Grayling
36380,2087
36381,George Berkeley
36387,"Natchez, Mississippi"
36388,European Free Trade Association
36391,SITE Institute
36393,Nathan Handwerker
36395,Tate Modern
36407,Camber Sands
36409,Mikheil Saakashvili
36418,TT Pro League
36419,True Vision
36421,Ruth Bader Ginsburg
36426,University of Leeds
36430,"Bristol County, Massachusetts"
36432,Liam Lawlor
36444,"Madison Park, New Jersey"
36448,2016-07-03T13:30
36459,Jeff Johnson (artist)
36463,Anne Werner
36465,Abbas Kiarostami
36467,"Talipao, Sulu"
36470,Masjid al-Haram
36472,Bob Hazell
36481,2016-08-03T24:45
36484,Jeffrey Williams (astronaut)
36486,Alexander Gauland
36488,"Bensonhurst, Brooklyn"
36493,"Nelson, Lancashire"
36498,North Wales Police
36500,2016-07-01T18:00
36504,Mustafa Kemal Atatürk
36506,Dublin City University
36509,Maryanne Demasi
36511,NASA Headquarters
36520,Robin Niblett
36528,Communist Party of China
36531,Zhou Yongkang
36539,Leigh Sales
36588,Lewisham
36592,Los Angeles Lakers
36595,Jeremy Irons
36605,Ron Chernow
36611,Snell & Wilmer
36614,Bombay High Court
36619,Shepard J. Crumpacker Jr.
36622,2016-08-11TEV
36635,Ralph Scott (American football)
36637,Delhi
36638,North East Combined Authority
36643,Charles Erskine Scott Wood
36651,Barry Gibb
36655,"Columbus, Ohio"
36669,Karrueche Tran
36677,Riek Machar
36681,Korn Ferry
36688,Tsai Ing-wen
36690,WBNS-TV
36691,2016
36707,Justin Welby
36709,2003-09
36714,Institut national des sciences appliquées
36723,Owen Paterson
36725,2010-06-22
